GRD_ID,CLASS,POP,POP_DENS,LOG_POP_DENS,DEM_MEAN,DEM_MAX,LCZ_CL,LU_1_A,LU_2_A,LU_3_A,LU_4_A,VIIRS_MEAN,VIIRS_MAX,SEN2_AUT_MEAN_R,SEN2_AUT_MEAN_G,SEN2_AUT_MEAN_B,SEN2_AUT_MED_R,SEN2_AUT_MED_G,SEN2_AUT_MED_B,SEN2_AUT_STD_R,SEN2_AUT_STD_G,SEN2_AUT_STD_B,SEN2_AUT_MAX_R,SEN2_AUT_MAX_G,SEN2_AUT_MAX_B,SEN2_AUT_MIN_R,SEN2_AUT_MIN_G,SEN2_AUT_MIN_B,SEN2_SPR_MEAN_R,SEN2_SPR_MEAN_G,SEN2_SPR_MEAN_B,SEN2_SPR_MED_R,SEN2_SPR_MED_G,SEN2_SPR_MED_B,SEN2_SPR_STD_R,SEN2_SPR_STD_G,SEN2_SPR_STD_B,SEN2_SPR_MAX_R,SEN2_SPR_MAX_G,SEN2_SPR_MAX_B,SEN2_SPR_MIN_R,SEN2_SPR_MIN_G,SEN2_SPR_MIN_B,SEN2_SUM_MEAN_R,SEN2_SUM_MEAN_G,SEN2_SUM_MEAN_B,SEN2_SUM_MED_R,SEN2_SUM_MED_G,SEN2_SUM_MED_B,SEN2_SUM_STD_R,SEN2_SUM_STD_G,SEN2_SUM_STD_B,SEN2_SUM_MAX_R,SEN2_SUM_MAX_G,SEN2_SUM_MAX_B,SEN2_SUM_MIN_R,SEN2_SUM_MIN_G,SEN2_SUM_MIN_B,SEN2_WIN_MEAN_R,SEN2_WIN_MEAN_G,SEN2_WIN_MEAN_B,SEN2_WIN_MED_R,SEN2_WIN_MED_G,SEN2_WIN_MED_B,SEN2_WIN_STD_R,SEN2_WIN_STD_G,SEN2_WIN_STD_B,SEN2_WIN_MAX_R,SEN2_WIN_MAX_G,SEN2_WIN_MAX_B,SEN2_WIN_MIN_R,SEN2_WIN_MIN_G,SEN2_WIN_MIN_B,aerialway,aeroway,amenity,barrier,boundary,building,craft,emergency,geological,healthcare,highway,historic,landuse,leisure,man_made,military,natural,office,place,power,public Transport,railway,route,shop,sport,telecom,tourism,water,waterway,addr:housenumber,restrictions,other,n,m,k_avg,intersection_count,streets_per_node_avg,streets_per_node_counts_argmin,streets_per_node_counts_min,streets_per_node_counts_argmax,streets_per_node_counts_max,streets_per_node_proportion_argmin,streets_per_node_proportion_min,streets_per_node_proportion_argmax,streets_per_node_proportion_max,edge_length_total,edge_length_avg,street_length_total,street_length_avg,street_segments_count,node_density_km,intersection_density_km,edge_density_km,street_density_km,circuity_avg,self_loop_proportion
1kmN3507E4879,13,7715,0.007715,-4.864588793167013,39.34584045410156,114.88455200195312,5,52.74481201171875,0.0,19.00640106201172,1877.519287109375,12.800596237182617,22.51494026184082,3.3477171274179653,2.627222178714073,2.1806719398543346,4.0,3.0,2.0,1.831711677126924,1.508520649555519,1.4443548739894487,9,8,9,0,0,0,3.791448038217558,3.0948390633565666,2.9233299396977053,5.0,4.0,3.0,2.068178250396938,1.7285917952671268,1.7061051827898157,10,9,9,0,0,0,3.447333385543112,2.869057874539901,2.4855509436917536,4.0,3.0,3.0,1.9001801502687654,1.6568079285298491,1.6247938030496751,11,10,11,0,0,0,4.130472237450074,2.81799671078393,2.478424308873052,5.0,3.0,3.0,2.2308720573928302,1.6156447993833427,1.601850726389762,11,11,12,0,0,0,0.0,0.0,275.0,161.0,0.0,973.0,4.0,20.0,0.0,9.0,1007.0,16.0,91.0,28.0,22.0,0.0,24.0,10.0,1.0,20.0,0.0,205.0,0.0,72.0,13.0,0.0,14.0,1.0,10.0,772.0,0.0,0.0,3413.0,10669.0,6.251977732200411,2775.0,3.2317609141517725,9.0,1.0,4.0,1747.0,9.0,0.0002929973630237328,4.0,0.5118663932024612,366359.0240000015,34.33864692098617,194471.1300000002,35.262217588395316,5515.0,3413.0,2775.0,366359.0240000015,194471.1300000002,1.2903814368583086,0.004311556846939732
1kmN3508E4877,13,7135,0.007135,-4.9427430280533375,45.55587387084961,105.57219696044922,6,92.78447723388672,0.21769700944423676,0.0,1676.547607421875,12.928638458251953,22.842002868652344,3.4847073435801894,2.8895357863685764,2.6045645086166744,4.0,3.0,3.0,1.9897557726981625,1.759923390027948,1.8069294160325204,10,10,11,0,0,0,3.991926719453501,3.393960565129638,3.3422605185530196,5.0,4.0,4.0,2.2371293524045703,1.966290402089057,2.0589430533526687,11,12,14,0,0,0,3.6130259276509857,3.219298245614035,2.97756559540444,4.0,4.0,3.0,2.0800233152240137,1.95301673615264,2.022396652624274,10,10,12,0,0,0,4.2224809812140975,3.009160068312374,2.7860580655177767,5.0,4.0,3.0,2.33989533807077,1.752610648631422,1.796907243751356,12,10,12,0,0,0,0.0,0.0,149.0,42.0,0.0,1162.0,0.0,7.0,0.0,8.0,694.0,3.0,47.0,21.0,3.0,0.0,64.0,5.0,2.0,14.0,0.0,186.0,0.0,46.0,7.0,0.0,2.0,1.0,16.0,1111.0,0.0,0.0,2514.0,7655.0,6.089896579156723,2055.0,3.155926809864757,7.0,0.0,4.0,1438.0,7.0,0.0,4.0,0.5719968178202068,447904.38400000095,58.511349967341715,234326.0040000002,59.03905366591086,3969.0,2514.0,2055.0,447904.38400000095,234326.0040000002,2.0377698858277364,0.00418027433050294
1kmN3508E4878,13,8052,0.008052,-4.821834771204592,39.386417388916016,63.90857696533203,8,489.1153564453125,4.958279609680176,35.89215850830078,1409.664794921875,15.58377456665039,24.465356826782227,3.7533871094055917,3.183256323909468,2.9101730754170254,4.0,4.0,3.0,2.169467104436168,1.9861526304103798,2.065873592496054,16,16,17,0,0,0,4.221003994048085,3.5966011433941576,3.544678518286475,5.0,4.0,4.0,2.348958754575963,2.106586794943847,2.214490345880428,13,12,13,0,0,0,3.9017150912365888,3.491581173153732,3.301354843762237,5.0,4.0,4.0,2.247955753579821,2.133594090528191,2.2542306543811375,14,19,17,0,0,0,4.435507870624168,3.2116062338475997,2.9245829743911034,5.0,4.0,3.0,2.520759462191406,1.9035445533844735,1.911184285800906,55,30,27,0,0,0,0.0,0.0,314.0,163.0,0.0,1068.0,5.0,23.0,0.0,16.0,1168.0,11.0,81.0,42.0,11.0,0.0,53.0,16.0,3.0,36.0,0.0,206.0,0.0,223.0,13.0,0.0,24.0,3.0,12.0,975.0,0.0,0.0,3861.0,10970.0,5.682465682465682,2899.0,2.9406889406889407,7.0,1.0,4.0,2006.0,7.0,0.00025900025900025896,4.0,0.5195545195545196,408995.2400000022,37.283066545123255,217202.69900000052,38.246645360098704,5679.0,3861.0,2899.0,408995.2400000022,217202.69900000052,1.4253668169363618,0.0043755697356426615
1kmN3508E4880,13,5149,0.005149,-5.268952757918132,27.097991943359375,42.26089096069336,8,81.321533203125,4.725788593292236,64.40262603759766,1596.2039794921875,13.07109546661377,22.92613983154297,3.80993029994518,3.236901871720573,2.9188660036024747,4.0,4.0,3.0,2.3330914917084815,2.1226466072239423,2.204729131012103,22,22,24,0,0,0,4.202834990993813,3.56754640144099,3.493304095857154,5.0,4.0,4.0,2.3433564382002117,2.060407933957666,2.134591009242804,14,13,15,0,0,0,3.907745320698567,3.493539039862166,3.248179183961156,5.0,4.0,3.0,2.267340985971535,2.11583494996636,2.1870141267643914,13,13,15,0,0,0,4.433784947920746,3.221787140731459,2.8923956457044406,5.0,4.0,3.0,2.4482787529565497,1.8596687419270996,1.8373469915074976,14,13,14,0,0,0,0.0,0.0,55.0,172.0,0.0,930.0,2.0,5.0,0.0,1.0,494.0,2.0,36.0,19.0,23.0,0.0,1.0,9.0,1.0,143.0,0.0,146.0,0.0,23.0,9.0,0.0,3.0,0.0,5.0,576.0,0.0,0.0,2255.0,7340.0,6.509977827050997,1923.0,3.312638580931264,7.0,0.0,4.0,1252.0,7.0,0.0,4.0,0.555210643015521,316300.4540000005,43.092704904632214,163966.27300000007,43.86470652755486,3738.0,2255.0,1923.0,316300.4540000005,163966.27300000007,1.2820725597110134,0.010626702997275205
1kmN3509E4877,13,7645,0.007645,-4.873703439601112,37.6339225769043,59.62211608886719,4,169.79440307617188,6.65936803817749,0.0,850.224365234375,14.395538330078125,24.315242767333984,3.452815412326729,2.8414911112851438,2.345759260709531,4.0,3.0,2.0,1.9213899837072923,1.675658003482438,1.6145161668828587,11,10,11,0,0,0,4.022319680476153,3.3619703970553685,3.1847443026078786,5.0,4.0,4.0,2.182966095369939,1.8761264989886852,1.9020412303349992,12,11,12,0,0,0,3.539979638186232,3.1618764194533635,2.6743676090531756,4.0,4.0,3.0,1.9844299643074141,1.8344089260136376,1.8115029228703847,11,11,12,0,0,0,4.2423838985041895,3.0574829665596366,2.6724880570130787,5.0,4.0,3.0,2.317246487008099,1.7603682429354899,1.7196023580775648,11,11,13,0,0,0,0.0,0.0,126.0,128.0,0.0,349.0,0.0,9.0,0.0,3.0,587.0,1.0,45.0,44.0,7.0,0.0,36.0,3.0,2.0,44.0,0.0,80.0,0.0,49.0,24.0,0.0,26.0,0.0,0.0,328.0,0.0,0.0,1793.0,5302.0,5.914110429447852,1388.0,3.0161740100390406,10.0,1.0,4.0,719.0,10.0,0.0005577244841048521,4.0,0.4010039040713888,315558.7340000003,59.516924556771095,162025.2230000001,59.920570636094716,2704.0,1793.0,1388.0,315558.7340000003,162025.2230000001,1.4041990767487893,0.007921539041870995
1kmN3510E4875,13,6982,0.006982,-4.9644198702992925,63.462303161621094,159.99142456054688,6,15.139961242675781,0.0,5.925693511962891,1209.462890625,8.778635025024414,18.991281509399414,3.148657040832169,2.4703462195311285,1.9944884334730633,4.0,3.0,2.0,1.7257720656850475,1.3959589763804188,1.2956344324010811,8,5,8,0,0,0,3.4214407700667597,2.78023598820059,2.6397298556124826,4.0,3.0,3.0,1.897567021421016,1.5755774647260525,1.5900000502846228,14,7,8,0,0,0,3.1565750659835428,2.6446204005589196,2.171169073125291,4.0,3.0,2.0,1.7438246465047538,1.5035297752131644,1.4073788123284328,7,7,7,0,0,0,3.9894426331315014,2.703772706101537,2.3662474770998294,5.0,3.0,3.0,2.1694367575982922,1.5705130215779093,1.6160304602028057,11,26,39,0,0,0,0.0,0.0,90.0,239.0,0.0,865.0,0.0,5.0,0.0,0.0,625.0,6.0,63.0,39.0,5.0,1.0,131.0,4.0,5.0,4.0,0.0,23.0,0.0,28.0,19.0,0.0,11.0,6.0,14.0,648.0,0.0,0.0,2403.0,8034.0,6.686641697877652,1917.0,3.3907615480649187,12.0,1.0,4.0,1065.0,12.0,0.00041614648356221387,4.0,0.4431960049937578,259493.487,32.29941336818521,135532.409,33.26765071183112,4074.0,2403.0,1917.0,259493.487,135532.409,1.2051571245883033,0.004232013940751804
1kmN3510E4876,13,5344,0.005344,-5.231780842747792,40.33535385131836,62.277713775634766,5,301.9375915527344,0.05189961940050125,39.565547943115234,1427.618408203125,13.884133338928223,23.090856552124023,3.7460021735755316,3.1954665424623507,2.9021891010712624,4.0,4.0,3.0,2.2002829543790003,1.978886679225454,2.021518270417835,20,20,23,0,0,0,4.099673963670238,3.517388604253998,3.4615742897065673,5.0,4.0,4.0,2.3199990268202897,2.0559365489622303,2.142810744796342,14,14,16,0,0,0,3.882704548983077,3.509315323707499,3.2508927185219685,5.0,4.0,4.0,2.2910382532870637,2.148308443746685,2.2293422768967424,21,19,21,0,0,0,4.416239714330073,3.217202297779848,2.93735444806707,5.0,4.0,3.0,2.499776773945874,1.9203246983168465,1.9379131301678258,22,20,25,0,0,0,0.0,0.0,204.0,592.0,0.0,1202.0,0.0,14.0,0.0,1.0,996.0,1.0,125.0,46.0,14.0,0.0,136.0,29.0,4.0,27.0,0.0,69.0,0.0,56.0,24.0,0.0,3.0,0.0,0.0,758.0,0.0,0.0,4230.0,14509.0,6.860047281323878,3554.0,3.4874704491725765,11.0,1.0,4.0,1701.0,11.0,0.00023640661938534283,4.0,0.4021276595744681,383443.0049999997,26.42794162244122,197251.92199999982,26.746023322033874,7375.0,4230.0,3554.0,383443.0049999997,197251.92199999982,1.1697265129100909,0.0038596733062237227
1kmN3511E4875,13,4491,0.004491,-5.405679884876536,48.40476989746094,115.5389404296875,5,28.70002555847168,2.9902989864349365,2.01556396484375,911.832275390625,10.113553047180176,19.48008918762207,3.3279818309969458,2.690265486725664,2.201347012295403,4.0,3.0,2.0,1.8313755101147522,1.5671964230424018,1.510330335887263,12,13,13,0,0,0,3.6175894745085753,3.0220064218028035,2.872268775941734,4.0,4.0,3.0,1.9980742824735513,1.727745877849332,1.7650080388506377,12,13,13,0,0,0,3.3671391651656357,2.876654397368627,2.390711880335187,4.0,3.0,2.0,1.8600256666913304,1.6816658099337305,1.651521354390779,12,13,13,0,0,0,4.136424152243715,2.8917691283577414,2.53019030464406,5.0,3.0,3.0,2.2461904493422242,1.6704445251294635,1.644032765443644,15,14,17,0,0,0,0.0,0.0,184.0,298.0,0.0,620.0,0.0,10.0,0.0,1.0,816.0,13.0,119.0,34.0,25.0,0.0,332.0,5.0,2.0,28.0,0.0,58.0,0.0,25.0,16.0,0.0,26.0,8.0,33.0,438.0,0.0,0.0,2941.0,8117.0,5.519891193471608,2047.0,2.822849370962257,12.0,0.0,4.0,1130.0,12.0,0.0,4.0,0.38422305338320295,286323.037000003,35.2744902057414,150640.65300000025,36.29020790171049,4151.0,2941.0,2047.0,286323.037000003,150640.65300000025,1.274628854962108,0.004927929037821854
1kmN3511E4876,13,7024,0.007024,-4.958422422649321,38.030059814453125,57.3580322265625,6,14.06638240814209,0.2601240277290344,30.78827667236328,1394.851318359375,13.130260467529297,21.00326919555664,3.3549220769050043,2.7219046127339652,2.273944709844154,4.0,3.0,2.0,1.8399737547684927,1.565333471235532,1.456115063716404,18,19,21,0,0,0,3.6782050278017073,3.1009476074868823,2.883624402850654,4.0,4.0,3.0,2.0099748214667557,1.720980223383724,1.6792968916100577,11,12,15,0,0,0,3.435899443965855,3.0116688855822695,2.556425718537082,4.0,4.0,3.0,1.8836420636177302,1.7035170975624352,1.5921235782540426,9,9,9,0,0,0,4.152635288589553,2.9586498551178635,2.5959746260474588,5.0,4.0,3.0,2.2887959104291893,1.7960932343213671,1.6931271956079934,42,51,56,0,0,0,0.0,0.0,88.0,167.0,0.0,1365.0,1.0,1.0,0.0,3.0,610.0,2.0,92.0,8.0,2.0,0.0,70.0,6.0,3.0,46.0,0.0,56.0,0.0,24.0,5.0,0.0,8.0,3.0,9.0,886.0,0.0,0.0,2679.0,9076.0,6.775662560656961,2305.0,3.425158641284061,9.0,1.0,4.0,1572.0,9.0,0.0003732736095558044,4.0,0.5867861142217246,304377.24899999995,33.536497245482586,156363.1410000008,34.088323741007365,4587.0,2679.0,2305.0,304377.24899999995,156363.1410000008,1.276376383213908,0.003085059497576025
1kmN3511E4878,13,6367,0.006367,-5.056626877947249,28.119705200195312,47.128578186035156,12,37.32282638549805,0.0,24.80929183959961,636.2272338867188,9.142908096313477,17.97171401977539,3.3057755006986493,2.7161931377115356,2.0662940537183667,4.0,3.0,2.0,1.8325438372078908,1.5795031368285264,1.3826666934131655,9,8,9,0,0,0,3.6673653159447293,3.082828753299177,2.8438130725042696,5.0,4.0,3.0,2.038932895230151,1.7518509234936224,1.7048965505988778,8,7,8,0,0,0,3.355146716348393,2.873932619158516,2.2735600062102157,4.0,3.0,2.0,1.8717662954536587,1.6861598728217577,1.5500743589927248,9,10,11,0,0,0,4.11939139885111,2.9633597267505047,2.5898928737773637,5.0,4.0,3.0,2.2648426412813114,1.7060106758004807,1.6190145773075593,9,9,10,0,0,0,0.0,0.0,175.0,85.0,0.0,252.0,0.0,5.0,0.0,1.0,672.0,0.0,92.0,33.0,11.0,0.0,22.0,2.0,6.0,1.0,0.0,0.0,0.0,20.0,8.0,0.0,6.0,1.0,21.0,240.0,0.0,0.0,2116.0,6575.0,6.214555765595462,1739.0,3.1502835538752363,7.0,1.0,4.0,1009.0,7.0,0.0004725897920604915,4.0,0.4768431001890359,270836.48100000096,41.19186022813703,136685.2079999996,41.0836212804327,3327.0,2116.0,1739.0,270836.48100000096,136685.2079999996,1.2588640053274456,0.0036501901140684407
1kmN3511E4880,13,7422,0.007422,-4.903306716343732,20.714282989501953,47.042396545410156,17,41.17327117919922,0.6484113335609436,67.57955169677734,757.1262817382812,5.329873085021973,11.103748321533203,3.3105107902499613,2.6311908088806084,2.065052010557367,4.0,3.0,2.0,1.8665282521610869,1.6459381895772063,1.709165189869737,8,9,10,0,0,0,3.572349014128241,2.965766185374942,2.5725042695233657,4.0,3.0,3.0,2.022791091675421,1.805043540608508,1.8901845890811741,8,8,10,0,0,0,3.3262692128551468,2.7519795062878436,2.2588107436733424,4.0,3.0,2.0,1.8678946621115298,1.6835176972257682,1.744802314666009,9,10,12,0,0,0,4.069399161620867,2.7761993479273404,2.244294364229157,5.0,3.0,2.0,2.229182833546959,1.6208206791528343,1.5526321145516089,8,8,11,0,0,0,0.0,0.0,108.0,34.0,0.0,659.0,0.0,10.0,0.0,1.0,310.0,1.0,15.0,19.0,3.0,2.0,7.0,0.0,1.0,4.0,0.0,33.0,0.0,12.0,5.0,0.0,11.0,0.0,0.0,575.0,0.0,0.0,1307.0,4052.0,6.200459066564653,1052.0,3.1384850803366486,7.0,1.0,4.0,713.0,7.0,0.0007651109410864575,4.0,0.5455241009946442,140231.18800000026,34.607894373149115,73107.55399999996,35.5754520681265,2055.0,1307.0,1052.0,140231.18800000026,73107.55399999996,1.2101895720735274,0.002961500493583416
1kmN3512E4875,13,4454,0.004454,-5.413952710146961,49.52946472167969,123.80040740966797,0,76.86897277832031,0.0,23.43373680114746,773.5577392578125,9.300335884094238,19.542835235595703,3.2906380996739637,2.687005123428039,2.1158205247632353,4.0,3.0,2.0,1.8279058478079782,1.5623958970483875,1.4140817017534972,12,12,14,0,0,0,3.6138798323241734,2.9962738705170007,2.8200589970501473,4.0,4.0,3.0,2.080014060380796,1.7463742719686968,1.7409668109037557,37,19,15,0,0,0,3.331082130104021,2.8547585778605806,2.319981369352585,4.0,3.0,2.0,1.8567076649641567,1.6690850324225561,1.5704991852927443,8,8,10,0,0,0,4.107514361124049,2.886353050768514,2.492702996429126,5.0,3.0,3.0,2.2612703570184025,1.6707205983280915,1.5909963952521549,12,10,13,0,0,0,0.0,0.0,90.0,136.0,0.0,468.0,5.0,4.0,0.0,4.0,446.0,0.0,58.0,26.0,5.0,0.0,111.0,4.0,1.0,66.0,0.0,25.0,0.0,40.0,16.0,0.0,0.0,0.0,0.0,385.0,0.0,0.0,1636.0,4680.0,5.721271393643033,1176.0,2.9193154034229827,9.0,1.0,4.0,702.0,9.0,0.0006112469437652813,4.0,0.4290953545232274,226728.5479999999,48.446270940170926,116433.77099999994,48.757860552763795,2388.0,1636.0,1176.0,226728.5479999999,116433.77099999994,1.2741192925563094,0.005555555555555557
1kmN3512E4877,13,4391,0.004391,-5.428198287402557,29.14453887939453,50.83892822265625,6,44.62267303466797,0.0,33.63163757324219,644.7073364257812,6.981649398803711,15.119465827941895,3.368362831858407,2.7149968394437423,2.137089127686473,4.0,3.0,2.0,1.8434008723185522,1.623230184726415,1.60216623967856,13,13,14,0,0,0,3.63558786346397,3.052149178255373,2.855246523388116,4.0,4.0,3.0,1.9660787086999847,1.7221593795120036,1.7454295480239148,8,9,11,0,0,0,3.3969658659924145,2.8610145385587864,2.295670037926675,4.0,3.0,2.0,1.8484293801218308,1.6796761569431458,1.6827094106402531,8,9,11,0,0,0,4.131005056890013,2.9049462705436158,2.5328697850821746,5.0,3.0,3.0,2.183013841536174,1.6326862943235396,1.5629522397216435,9,9,12,0,0,0,0.0,0.0,118.0,63.0,0.0,501.0,0.0,7.0,0.0,1.0,509.0,0.0,46.0,15.0,16.0,0.0,47.0,2.0,6.0,11.0,0.0,112.0,0.0,9.0,8.0,0.0,8.0,4.0,17.0,429.0,0.0,0.0,1511.0,4465.0,5.909993381866313,1188.0,3.0456651224354734,7.0,1.0,4.0,759.0,7.0,0.0006618133686300463,4.0,0.5023163467902052,229249.4360000005,51.34365867861153,119019.13800000037,51.680042553191655,2303.0,1511.0,1188.0,229249.4360000005,119019.13800000037,1.3462744035898102,0.007166853303471445
1kmN3513E4875,13,4362,0.004362,-5.4348246112027,39.657894134521484,68.69691467285156,6,56.739219665527344,0.371178537607193,17.370649337768555,1193.659912109375,6.80176305770874,14.559377670288086,3.3707416399091548,2.833972903124755,2.323909468243402,4.0,3.0,2.0,1.8740368675560681,1.6660222812349608,1.605806053554079,13,13,14,0,0,0,3.693789646800846,3.1171587438327197,2.9902106664578274,4.0,4.0,3.0,2.061827591956095,1.8013302165136824,1.8558299943040086,16,15,23,0,0,0,3.4445140574829667,3.0559949878612263,2.6891690813689406,4.0,4.0,3.0,1.9365965798079914,1.8037248722595354,1.8136911134276015,19,19,25,0,0,0,4.1948468948234,3.045265878299005,2.7521340747121936,5.0,4.0,3.0,2.2913215296834486,1.7528790258278928,1.744788607636089,12,11,18,0,0,0,0.0,0.0,71.0,264.0,0.0,1007.0,1.0,22.0,0.0,1.0,564.0,1.0,39.0,22.0,5.0,0.0,36.0,6.0,1.0,49.0,0.0,53.0,0.0,30.0,14.0,0.0,3.0,1.0,5.0,727.0,0.0,0.0,1928.0,5329.0,5.528008298755187,1356.0,2.8340248962655603,9.0,0.0,4.0,845.0,9.0,0.0,4.0,0.4382780082987552,263893.25699999987,49.52022086695438,136087.46300000028,49.75775612431455,2735.0,1928.0,1356.0,263893.25699999987,136087.46300000028,1.6147239010233034,0.007130793769938075
1kmN3514E4874,13,4770,0.00477,-5.345408974081887,63.776145935058594,139.64422607421875,6,37.210205078125,0.0,5.76209020614624,1202.835693359375,4.726465225219727,9.554973602294922,3.159757801583605,2.42268281322776,1.8650054339388293,4.0,3.0,2.0,1.7507560068685075,1.3982459591581295,1.2369563027923927,18,18,20,0,0,0,3.3284427883868966,2.65836050302748,2.4374320757646326,4.0,3.0,3.0,1.8595573726802923,1.54278233921894,1.5261034158449476,19,19,21,0,0,0,3.1298711380220463,2.5480515447911816,2.003803757180562,4.0,3.0,2.0,1.761640937033752,1.4887341801772187,1.3532555355985136,18,19,21,0,0,0,3.9718987734823785,2.635382704548983,2.17924235367179,5.0,3.0,2.0,2.1665949020635167,1.5163138264186506,1.4170959578254145,17,15,17,0,0,0,1.0,0.0,113.0,51.0,2.0,852.0,1.0,26.0,0.0,1.0,514.0,5.0,23.0,27.0,5.0,0.0,17.0,2.0,2.0,21.0,0.0,17.0,0.0,31.0,12.0,0.0,9.0,4.0,0.0,650.0,0.0,0.0,1448.0,4303.0,5.943370165745857,1146.0,3.0372928176795586,7.0,0.0,4.0,735.0,7.0,0.0,4.0,0.5075966850828729,231359.92300000013,53.76712131071349,118511.97,53.84460245343026,2201.0,1448.0,1146.0,231359.92300000013,118511.97,1.5497509032353198,0.006507088078085057
1kmN3515E4874,13,5520,0.00552,-5.199377418693133,56.036468505859375,110.8277359008789,6,2.20894455909729,0.2744641900062561,10.63451099395752,904.7813720703125,5.695507049560547,10.092737197875977,3.202834990993813,2.4601769911504423,1.8868353042524866,4.0,3.0,2.0,1.7201558886033783,1.3731935712882675,1.1926064098934122,8,7,8,0,0,0,3.3629884877437544,2.698566841569426,2.541389302216305,4.0,3.0,3.0,1.8258965950183381,1.5155957915201566,1.4906284570947541,8,10,10,0,0,0,3.209413423134153,2.6069386796146916,2.04213329156551,4.0,3.0,2.0,1.7335654920592916,1.4606388444422196,1.3224488200893216,8,7,10,0,0,0,4.015662933667476,2.67812671313337,2.270498864437309,5.0,3.0,3.0,2.141937868315197,1.5041931313322963,1.4106010625550298,8,7,8,0,0,0,0.0,0.0,59.0,37.0,1.0,903.0,0.0,24.0,0.0,0.0,538.0,3.0,30.0,24.0,3.0,0.0,15.0,1.0,2.0,22.0,0.0,14.0,0.0,10.0,15.0,0.0,11.0,3.0,25.0,563.0,0.0,0.0,1613.0,5283.0,6.550526968381897,1401.0,3.3601983880967143,7.0,0.0,4.0,1017.0,7.0,0.0,4.0,0.6305021698698078,246216.3179999993,46.605398069278685,127031.4479999998,46.85778236812976,2711.0,1613.0,1401.0,246216.3179999993,127031.4479999998,1.7493699049734288,0.0037857278061707365
1kmN3502E4880,14,8710,0.00871,-4.743283488117726,55.45549774169922,90.05921173095703,5,67.9620590209961,1.8527839183807373,21.20465850830078,927.4051513671875,4.443080902099609,9.378600120544434,3.405578381795196,2.847187104930468,2.2908501896333755,4.0,3.0,2.0,1.8266180106974221,1.5924536567624563,1.4645619022152385,10,9,9,0,0,0,3.9061314791403285,3.3170037926675096,3.2530025284450064,5.0,4.0,4.0,2.0808273123509675,1.8069385508812166,1.85317333637698,10,9,9,0,0,0,3.4804045512010116,3.116229456384324,2.5695322376738305,4.0,4.0,3.0,1.8751978473092497,1.7262023437072969,1.6261437584964669,9,9,10,0,0,0,4.258928571428571,3.0625,2.772597977243995,5.0,4.0,3.0,2.2561632659528432,1.6874912206542239,1.6778172945156855,9,8,9,0,0,0,0.0,0.0,130.0,28.0,0.0,701.0,0.0,1.0,0.0,2.0,459.0,1.0,20.0,41.0,3.0,0.0,26.0,0.0,2.0,5.0,0.0,0.0,0.0,41.0,10.0,0.0,1.0,1.0,0.0,721.0,0.0,0.0,1753.0,5473.0,6.244152880775813,1391.0,3.1306332002281803,10.0,1.0,4.0,924.0,10.0,0.0005704506560182544,4.0,0.5270964061608671,241426.14899999872,44.112214324867296,121862.36500000024,44.394304189435424,2745.0,1753.0,1391.0,241426.14899999872,121862.36500000024,1.3061725825565285,0.0051160241183994155
1kmN3503E4879,14,11064,0.011064,-4.50405868461968,77.47335052490234,108.79937744140625,4,88.38346862792969,0.0,0.0,1164.065185546875,4.087581634521484,10.292946815490723,3.5192262510768266,2.9631921058814314,2.4828882449682825,4.0,3.0,3.0,1.932722494039508,1.6909997082480626,1.582178903890508,8,8,8,0,0,0,3.976114026157099,3.395724019108779,3.266113243010416,5.0,4.0,4.0,2.152857720443861,1.8779713247577474,1.8875869126344602,7,7,7,0,0,0,3.620565431905396,3.2461430025843843,2.804604902498238,4.0,4.0,3.0,1.9891758058766622,1.8181775602952,1.730433372857975,8,8,8,0,0,0,4.319053958806484,3.1498942751977443,2.822225702874148,5.0,4.0,3.0,2.3328980264140053,1.7616866939435587,1.6946025150119262,8,8,10,0,0,0,0.0,0.0,117.0,38.0,0.0,630.0,0.0,2.0,0.0,2.0,745.0,0.0,21.0,81.0,14.0,0.0,11.0,4.0,2.0,35.0,0.0,75.0,0.0,26.0,35.0,0.0,1.0,1.0,0.0,631.0,0.0,0.0,1941.0,5737.0,5.911385883565173,1551.0,3.032457496136012,7.0,0.0,4.0,926.0,7.0,0.0,4.0,0.4770736733642452,248307.8499999999,43.281828481784885,130131.01199999994,44.23215907545885,2942.0,1941.0,1551.0,248307.8499999999,130131.01199999994,1.3171501275291506,0.007669513683109639
